item_id,title,price,old_price,brand,category,href
79650278,Миша Trust Yvi FX wireless mouse - black(22333),299,299,Trust,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/79650278/p79650278/
358336245,Клавіатура дротова NOXO Origin Gaming Keyboard EN/RU (4770070882061),599,0,NOXO,Ігрові клавіатури,https://rozetka.com.ua/ua/noxo-4770070882061/p358336245/
347211639,"Бездротова миша комп'ютерна UKC Wireless Mouse art-5590 Чорна, блютуз мишка для пк (1009355-Black)",243,267,UKC,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/347211639/p347211639/
220232503,Миша Vinga MSW-906 Wireless Black/Gray,249,0,Vinga,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/vinga_msw_906_black_gray/p220232503/
358044780,"Клавіатура A4Tech B750N Bloody (Black), механічна ігрова, USB, 5-зонне неонове підсвічування, LK-Green switches, підсвічування",2009,0,A4Tech,Ігрові клавіатури,https://rozetka.com.ua/ua/358044780/p358044780/
331635112,Клавіатура 2E Gaming KG350UBK RGB Ukr (2E-KG350UBK) Black USB,899,0,2E,Клавіатури,https://hard.rozetka.com.ua/ua/331635112/p331635112/
339900988,Силіконова клавіатура USB UKC Flexible Keyboard X3 від USB чорна,299,0,UKC,Клавіатури,https://hard.rozetka.com.ua/ua/339900988/p339900988/
358316673,Ультратонкая клавиатура + оптическая мышь UKC WIRELESS K06 беспроводная белая (2230 KEY K06 7753),650,840,UKC,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/358316673/p358316673/
332234809,Миша Logitech B100 USB Black (910-003357),322,358,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/332234809/p332234809/
350930055,Килимок для миші ID-Cooling MP-8040,289,318,ID-COOLING,Ігрові поверхні,https://hard.rozetka.com.ua/ua/350930055/p350930055/
355237890,Миша Cooler Master MM720 USB Matte Black (MM-720-KKOL1),2709,3268,Cooler Master,Ігрові миші,https://rozetka.com.ua/ua/cooler_master_mm_720_kkol1/p355237890/
202389601,Клавіатура Genius Scorpion K220 Black UKR (6261281),619,0,Genius,Клавіатури,https://hard.rozetka.com.ua/ua/202389601/p202389601/
355237908,Миша Cooler Master MM710 USB Matte Black (MM-710-KKOL1),2279,2747,Cooler Master,Ігрові миші,https://rozetka.com.ua/ua/cooler_master_mm_710_kkol1/p355237908/
359525829,Клавіатура Sven KB-G8500 Ukr Black USB,825,0,Sven,Ігрові клавіатури,https://rozetka.com.ua/ua/359525829/p359525829/
352385052,Миша A4tech G-CUBE Aloha GOA-6S Splash,399,0,A4Tech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/352385052/p352385052/
359175249,Клавіатура Razer Cynosa V2 USB (RZ03-03400700-R3R1),2599,0,Razer,Ігрові клавіатури,https://rozetka.com.ua/ua/359175249/p359175249/
359934171,Клавіатура Canyon CND-SKB6-RU USB Black,1904,0,Canyon,Ігрові клавіатури,https://rozetka.com.ua/ua/359934171/p359934171/
359935569,Клавіатура SteelSeries Apex 3 USB RU Black (64805_SS),4221,0,SteelSeries,Ігрові клавіатури,https://rozetka.com.ua/ua/359935569/p359935569/
340895281,"Безпровідна Bluetooth клавіатура з мишкою XO KB02, Black",959,0,XO,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/340895281/p340895281/
334173439,Клавіатура 2E Gaming KG370RK-BR RGB Gateron Brown Switch Black (2E-KG370RK-BR),2333,2305,2E,Ігрові клавіатури,https://rozetka.com.ua/ua/334173439/p334173439/
326031151,"Компактна бездротова миша Inphic PM1001, сіра",399,0,Inphic,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/326031151/p326031151/
333894037,Мишка A4tech X-710BK black,1011,0,A4Tech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/333894037/p333894037/
328480660,Ігрова поверхня для комп'ютерної миші і клавіатури RGB з підсвічуванням UKC килимок на стіл нековзний 80х30 см 70003,899,0,UKC,Ігрові поверхні,https://hard.rozetka.com.ua/ua/328480660/p328480660/
358174137,"Клавіатура A4Tech B750N Bloody (Black), механічна ігрова, USB, 5-зонне неонове підсвічування, LK-Green switches, підсвічування",2030,0,A4Tech,Ігрові клавіатури,https://rozetka.com.ua/ua/358174137/p358174137/
360703998,Клавіатура STEELSERIES Apex 3 TKL RU (64817),2949,3125,SteelSeries,Ігрові клавіатури,https://rozetka.com.ua/ua/360703998/p360703998/
359935908,Клавіатура SteelSeries Apex 7 USB RU Black (64642_SS),9221,0,SteelSeries,Ігрові клавіатури,https://rozetka.com.ua/ua/359935908/p359935908/
338651593,"Миша бездротова A4tech Fstyler, BT+RF (Combo), USB, 2400dpi, вбудований L (FB35C (Midnight Green))",703,738,A4Tech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338651593/p338651593/
325608148,Клавіатура дротова Dark Project Pro KD87A PBT Gateron Red 2.0 USB (DP-KD-87A-004110-GRD),2999,3599,Dark Project,Ігрові клавіатури,https://rozetka.com.ua/ua/dark-project-dp-kd-87a-004110-grd/p325608148/
359935695,Миша 2E GAMING MG300 RGB USB Black 2E-MG300UB,308,0,2E,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/359935695/p359935695/
357540858,"Мышь беспроводная iMICE E-1300 Luminous, 4 кнопки, 800/1200/1600 DPI, 2.4Ghz 10м, Windows xp/Vista/Win7/8/10 Mac OS X, Rechargable, Silver, BOX, Q60",541,596,Imice,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/357540858/p357540858/
358703739,Клавиатура SteelSeries Apex Pro TKL Black (64734) [74073],8705,0,SteelSeries,Ігрові клавіатури,https://rozetka.com.ua/ua/358703739/p358703739/
346416684,Комп'ютерна безшумна миша бездротова iMICE G-1600 Сіра,299,399,Imice,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/346416684/p346416684/
341441761,Комплект Ігрова клавіатура з підсвічуванням та мишкою провідна KEYBOARD KT-288,489,815,Без бренда,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/341441761/p341441761/
258210801,Гнучка клавіатура UKC X3 силіконова водонепроникна USB підключення Чорна (11734),454,598,Flexible,Клавіатури,https://hard.rozetka.com.ua/ua/258210801/p258210801/
277247253,Миша T-DAGGER Warrant Officer T-TGM203 USB Black,379,505,T-DAGGER,Ігрові миші,https://rozetka.com.ua/ua/t_dagger_t_tgm203/p277247253/
202845427,Ігрова миша Glorious Model O Matte White (GO-White),2499,0,Glorious,Ігрові миші,https://rozetka.com.ua/ua/202845427/p202845427/
359302479,Клавіатура Razer Cynosa V2 USB (RZ03-03400700-R3R1),2620,0,Razer,Ігрові клавіатури,https://rozetka.com.ua/ua/359302479/p359302479/
350040963,Ігрова комп'ютерна миша ONIKUMA CW907 RGB підсвічування black,729,0,Onikuma,Ігрові миші,https://rozetka.com.ua/ua/350040963/p350040963/
137431993,Комплект дротовий A4Tech KRS-8520D USB (4711421828222),499,589,A4Tech,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/a4tech_4711421828222/p137431993/
209025655,Клавіатура 2E KS108 USB Black (2E-KS108UB),179,0,2E,Клавіатури,https://hard.rozetka.com.ua/ua/209025655/p209025655/
268093771,"Ігрова поверхня, великий килимок для мишки ігровий BTB 90х40см Карта Світу",476,500,,Ігрові поверхні,https://hard.rozetka.com.ua/ua/268093771/p268093771/
359935383,Клавіатура SteelSeries APEX PRO mini (64820) (SS64820),9999,0,SteelSeries,Ігрові клавіатури,https://rozetka.com.ua/ua/359935383/p359935383/
353786592,Миша Logitech G304/G305 Wireless Black (910-005286),2349,2499,Logitech,Ігрові миші,https://rozetka.com.ua/ua/353786592/p353786592/
126413851,Клавiатура 2E KT100 WL (2E-KT100WB),764,0,2E,Клавіатури,https://hard.rozetka.com.ua/ua/126413851/p126413851/
338859856,Геймерський килимок для мишки SKY (GMS-WT 7030/186) Muscle Car / RGB підсвічування / 70x30 см,487,587,Sky,Ігрові поверхні,https://hard.rozetka.com.ua/ua/338859856/p338859856/
336509047,Миша Crown Micro CMM-935 W Wireless Black (6291105918572),249,0,Crown Micro,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/crown-micro-6291105918572/p336509047/
291633078,Миша MSI Clutch GM11 RGB USB Black S12-0401650-CLA,877,0,MSI,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/291633078/p291633078/
339111196,Клавіатура MSI Vigor GK20 UA Black USB (VIGOR GK20 UA),1252,0,MSI,Клавіатури,https://hard.rozetka.com.ua/ua/339111196/p339111196/
335405995,Дротова ігрова USB клавіатура ZORNWEE ZE-960 c RGB підсвічуванням Black,441,532,ZornWee,Ігрові клавіатури,https://rozetka.com.ua/ua/335405995/p335405995/
154838783,Клавіатура REAL-EL Standard 500 Black USB,249,0,Real-El,Клавіатури,https://hard.rozetka.com.ua/ua/154838783/p154838783/
357363282,Миша Jedel 230 Black USB,88,0,Jedel,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/357363282/p357363282/
333151132,Клавіатура Logitech K120 Ukr (920-002643),553,0,Logitech,Клавіатури,https://hard.rozetka.com.ua/ua/333151132/p333151132/
335143672,Миша Logitech G Pro X Superlight Wireless Black (910-005880) [62933],5882,0,Logitech,Ігрові миші,https://rozetka.com.ua/ua/335143672/p335143672/
324273502,Клавіатура 2E Gaming KG330 LED Ukr (2E-KG330UBK) Black USB,629,629,2E Gaming,Клавіатури,https://hard.rozetka.com.ua/ua/324273502/p324273502/
354472383,Комп'ютерна миша Rapoo M10 Plus Black USB (M10 Plus Black),611,0,Rapoo,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/354472383/p354472383/
345603040,Миша Rapoo 1620 wireless Black,249,0,Rapoo,Ігрові миші,https://rozetka.com.ua/ua/345603040/p345603040/
354797769,Клавіатура Vinga KBGM-110 87 key LED Blue Switch USB Black (KBGM-110 Black),1439,1582,Vinga,Ігрові клавіатури,https://rozetka.com.ua/ua/354797769/p354797769/
338659594,"Миша Defender Kill""em All GM-480L Black (52480)",477,496,Defender,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338659594/p338659594/
349950075,Ігрова клавіатура SteelSeries Apex Pro TKL (64734),8969,0,SteelSeries,Ігрові клавіатури,https://rozetka.com.ua/ua/349950075/p349950075/
358703385,Клавіатура A4Tech Bloody B760 LK Optical Green [74053],2235,0,A4Tech,Ігрові клавіатури,https://rozetka.com.ua/ua/358703385/p358703385/
360428094,Комп'ютерна миша Real-El RM-304 Black,287,0,Real-El,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/360428094/p360428094/
325884091,Клавіатура і миша Hoco GM11 Terrific glowing gaming Black (Russian Version),444,0,Hoco,Комплект: ігрові клавіатури і миші,https://rozetka.com.ua/ua/325884091/p325884091/
21837257,Миша Genius DX-180 USB Black (31010239100),329,329,Genius,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/genius_31010239100/p21837257/
342957874,"Клавіатура + Мишка Бездротові KEYBOARD HK-8100, комплект клавіатура з мишкою (Aveopt) (9215fnfffnn)",499,0,,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/342957874/p342957874/
304328153,"Геймерський килимок, ігрова поверхня Primo Pikachu 40х90см",382,425,Primo,Ігрові поверхні,https://hard.rozetka.com.ua/ua/304328153/p304328153/
352112256,Клавіатура провідна SteelSeries Apex Pro TKL USB DE/ENG/UA (64653),10012,11514,SteelSeries,Ігрові клавіатури,https://rozetka.com.ua/ua/352112256/p352112256/
354797580,Клавіатура Ergo KB-830 HB Black (KB-830HB),1295,1424,Ergo,Ігрові клавіатури,https://rozetka.com.ua/ua/354797580/p354797580/
312350617,Глайди для миші SteelSeries Prime / Prime Wireless (FG-117),189,0,,Аксесуари для клавіатур і мишок,https://rozetka.com.ua/ua/312350617/p312350617/
200958781,Миша A4Tech Q81 Bloody Neon XGlide Curve Black USB,699,0,A4Tech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/200958781/p200958781/
338656501,Миша LOGITECH MX Anywhere 3 Graphite (910-005988),4288,4459,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338656501/p338656501/
361157430,Миша Lorgar Jetter 357 Wired USB Black (LRG-GMS357),1099,0,Lorgar,Ігрові миші,https://rozetka.com.ua/ua/lorgar-lrg-gms357/p361157430/
343277545,Миша TRUST Siero Silent Click Wireless Mouse (23266),570,604,Trust,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/343277545/p343277545/
205752961,Ігрова поверхня Corsair MM350 Champion Medium Black (CH-9413520-WW),461,0,Corsair,Ігрові поверхні,https://hard.rozetka.com.ua/ua/205752961/p205752961/
337320157,Ігрова мишка провідна оптична з підсвіткою XTRIKE ME Gaming Backlight GM-414 Чорний,420,0,XTRIKE ME,Ігрові миші,https://rozetka.com.ua/ua/337320157/p337320157/
359818053,Бездротова ігрова миша iMice G-1800 Silent мишка 2000dpi червона,275,306,Imice,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/359818053/p359818053/
350930097,Ігрова поверхня Gembird MP-GAME-L,182,201,Gembird,Ігрові поверхні,https://hard.rozetka.com.ua/ua/350930097/p350930097/
318257341,Ігрова поверхня A4Tech A4-tech B-081 Bloody,413,0,A4Tech,Ігрові поверхні,https://hard.rozetka.com.ua/ua/318257341/p318257341/
267942351,Клавіатура KS210 Slim WL USB Black (2E-KS210WB),379,0,2E,Клавіатури,https://hard.rozetka.com.ua/ua/267942351/p267942351/
354887172,Клавіатура Gemix W-210,1247,1372,Gemix,Ігрові клавіатури,https://rozetka.com.ua/ua/354887172/p354887172/
126414124,Клавiатура Клавіатура REAL-EL Comfort 7090 Backlit Black USB UAH,561,0,Real-El,Клавіатури,https://hard.rozetka.com.ua/ua/126414124/p126414124/
334804033,"Razer Клавіатура ігрова BlackWidow V3 Mini HyperSpeed ​​Yellow Switch WL/BT/USB RU RGB, Black",8579,0,Razer,Ігрові клавіатури,https://rozetka.com.ua/ua/334804033/p334804033/
316932067,Миша Corsair Sabre RGB Pro USB Black (CH-9303111-EU),2192,2579,Corsair,Ігрові миші,https://rozetka.com.ua/ua/corsair-ch-9303111-eu/p316932067/
361069413,Ігрова миша Hator Pulsar Wireless Yellow (HTM-318),1999,0,Hator,Ігрові миші,https://rozetka.com.ua/ua/361069413/p361069413/
359935041,Миша Vinga MSG-180 Black,242,0,Vinga,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/359935041/p359935041/
312720118,"Комп'ютерна безпровідна мишка Wireless Bluetooth Mouse G-132, Чорна оптична миша (беспроводная мышь) (VS7002845)",221,243,Jiabao,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/312720118/p312720118/
270573561,"Бездротова ігрова миша iMice G-1800, сіра тиха 2000dpi",356,364,Imice,Ігрові миші,https://rozetka.com.ua/ua/270573561/p270573561/
340296787,Беспроводная клавиатура с тачпадом складная VHG B033 Foldable Bluetooth Keyboard Black,1875,2265,VHG,Клавіатури,https://hard.rozetka.com.ua/ua/340296787/p340296787/
321564964,Ігрова миша бездротова LOGITECH G502 LIGHTSPEED (L910-005567),5999,0,Logitech,Ігрові миші,https://rozetka.com.ua/ua/321564964/p321564964/
128038342,Ігрова поверхня Canyon CND-CMP3,129,179,Canyon,Ігрові поверхні,https://hard.rozetka.com.ua/ua/canyon_cnd_cmp3/p128038342/
197223650,Ігрова клавіатура Hator Rockfall EVO TKL Optical (HTK-630),3299,0,Hator,Ігрові клавіатури,https://rozetka.com.ua/ua/197223650/p197223650/
346020322,Мишка провідна оптична Logitech B100 800 DPI Чорний,460,0,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/346020322/p346020322/
315162079,Ігрова поверхня Varmilo Forest Fairy Desk Mat XL Speed Green (ZDB002-01),899,899,Varmilo,Ігрові поверхні,https://hard.rozetka.com.ua/ua/zdb002_01/p315162079/
358703436,Клавиатура ASUS TUF Gaming K1 RU (90MP01X0-BKRA00) [74043],1882,0,ASUS,Ігрові клавіатури,https://rozetka.com.ua/ua/358703436/p358703436/
264034986,Комплект ігрова клавіатура з мишею UKC з LED підсвічуванням Black (K01-5559),565,858,UKC,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/264034986/p264034986/
353325159,Килимок для миші Presentville Деякі речі мають бути зроблені 24x20 см,320,0,Presentville,Ігрові поверхні,https://hard.rozetka.com.ua/ua/353325159/p353325159/
338653594,Миша бездротова 300 Wireless Compact Mouse (GX30K79401) Lenovo,710,773,Lenovo,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338653594/p338653594/
338586472,Комп'ютерна бездротова мишка Wireless Bluetooth Mouse оптична миша (530290062) (бездротова миша) Червона,200,0,,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338586472/p338586472/
355342728,Комплект дротовий A4Tech KR-8372S Black (4711421954853),499,599,A4Tech,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/a4tech-4711421954853/p355342728/
351148914,Клавіатура Hator Rockfall EVO TKL Optical White (HTK-631) [71348],3764,0,Hator,Ігрові клавіатури,https://rozetka.com.ua/ua/351148914/p351148914/
359526222,Клавіатура A4Tech B750N Bloody Black USB,2040,0,A4Tech,Ігрові клавіатури,https://rozetka.com.ua/ua/359526222/p359526222/
338860036,Геймерський килимок для мишки SKY (GMS-WT 8030/503) Skull / RGB підсвічування / 80x30 см,609,0,Sky,Ігрові поверхні,https://hard.rozetka.com.ua/ua/338860036/p338860036/
359255172,Клавіатура 2E KS210 Black 2E-KS210WB,409,483,2E,Клавіатури,https://hard.rozetka.com.ua/ua/359255172/p359255172/
358206516,Миша Genius NX-7015 WL Brown,594,0,Genius,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/358206516/p358206516/
245210911,Килимок для мишки GEMBIRD MP-N3,43,0,Gembird,Ігрові поверхні,https://hard.rozetka.com.ua/ua/245210911/p245210911/
338656360,Миша HP Z4000 Black (H5N61AA),1450,1551,HP,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338656360/p338656360/
293926598,Безпровідний комплект клавіатура і мишка UKC K06 Чорний (2230),378,0,UKC,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/293926598/p293926598/
263937761,Мишка 3Dconnexion SpaceMouse Wireless (3DX-700066),10680,7888,3Dconnexion,Ігрові миші,https://rozetka.com.ua/ua/263937761/p263937761/
187362610,Миша Maxxter Mr-325-B USB Blue,197,0,Maxxter,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/187362610/p187362610/
357358902,Бездротова мишка 2.4ГГц та Bluetooth АКБ підсвічування iMice E-1300 сірий,609,622,Imice,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/357358902/p357358902/
73733343,Клавіатура дротова Corsair K63 Cherry MX Red USB (CH-9115020-RU),3945,3199,Corsair,Ігрові клавіатури,https://rozetka.com.ua/ua/corsair_ch_9115020_ru/p73733343/
353324802,Килимок для миші Presentville Ukraine Птички 24x20 см,320,0,Presentville,Ігрові поверхні,https://hard.rozetka.com.ua/ua/353324802/p353324802/
240510805,"Миша дротова ігрова XTRIKE ME Gaming Backlight GM-215, чорна",413,424,XTRIKE ME,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/240510805/p240510805/
327152101,Геймерська миша Onikuma Backlight Mode white,750,990,Onikuma,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/327152101/p327152101/
215888953,Ігрова клавіатура з підсвічуванням провідна UKC KR-6300 USB чорна Original,499,600,UKC,Ігрові клавіатури,https://rozetka.com.ua/ua/215888953/p215888953/
349321272,Коврик для ведмедика Pod Mishkou Кошеня у кошику,66,0,,Ігрові поверхні,https://hard.rozetka.com.ua/ua/349321272/p349321272/
347863848,"Клавіатура REAL-EL 7070 Comfort Backlit, white",696,0,Real-El,Клавіатури,https://hard.rozetka.com.ua/ua/347863848/p347863848/
326816266,Клавіатура A4Tech Bloody B865 LK Blue Gun Grey USB (B865 LK Blue Gun Grey),2420,0,A4Tech,Клавіатури,https://hard.rozetka.com.ua/ua/326816266/p326816266/
358703370,Клавиатура Logitech G512 Carbon GX Brown Switch (920-009351) [74286],5882,0,Logitech,Ігрові клавіатури,https://rozetka.com.ua/ua/358703370/p358703370/
345618394,Ігрова поверхня A4Tech FP75 Black,435,0,A4Tech,Ігрові поверхні,https://hard.rozetka.com.ua/ua/345618394/p345618394/
360542574,Миша Razer DeathAdder V2 PRO Wireless & Mouse Dock (RZ01-03350400-R3G1),5499,0,Razer,Ігрові миші,https://rozetka.com.ua/ua/razer-rz01-03350400-r3g1/p360542574/
289451258,Комп'ютерна миша A4Tech X89 Black USB (X89 (Black)),909,0,A4Tech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/289451258/p289451258/
129813458,"Комплект (Клавіатура, Миша) REAL-EL Gaming 9500 Kit Backlit Black USB UAH",693,0,Real-El,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/129813458/p129813458/
358703361,Клавіатура A4Tech Bloody B930 RGB [74061],2705,0,A4Tech,Ігрові клавіатури,https://rozetka.com.ua/ua/358703361/p358703361/
358703397,Клавіатура A4Tech Bloody B820R (Black) [74056],2858,0,A4Tech,Ігрові клавіатури,https://rozetka.com.ua/ua/358703397/p358703397/
338659210,Комплект Vinga KBSW-110 Black,546,567,Vinga,Клавіатури,https://hard.rozetka.com.ua/ua/338659210/p338659210/
338395045,Миша COBRA MO-101 Orange,90,0,Cobra,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338395045/p338395045/
358703430,Клавиатура Logitech K780 Multi-Device (920-008043) [74285],4988,0,Logitech,Ігрові клавіатури,https://rozetka.com.ua/ua/358703430/p358703430/
312720100,"Комп'ютерний безпровідний ведмедик Wireless Bluetooth Mouse G-132, Біла оптична мішка (бездротова миша) (VS7002844)",391,297,Jiabao,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/312720100/p312720100/
126412185,Ігрова поверхня A4Tech X7-500MP,272,0,A4Tech,Ігрові поверхні,https://hard.rozetka.com.ua/ua/126412185/p126412185/
361069422,Ігрова миша Hator Pulsar Wireless Black (HTM-315),1999,0,Hator,Ігрові миші,https://rozetka.com.ua/ua/361069422/p361069422/
315640375,Ігрова клавіатура Носо Combo з мишею RGB GM11 (Розкладка RU / ENG),649,769,,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/315640375/p315640375/
358703331,Клавиатура Razer Huntsman Elite Linear Optical Switch (RZ03-01871000-R3M1) [74281],10588,0,Razer,Ігрові клавіатури,https://rozetka.com.ua/ua/358703331/p358703331/
318802912,Бездротова миша FlyBat A2 Чорна 1600 dpi RGB з підсвічуванням,360,430,FlyBat,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/318802912/p318802912/
319525480,Бездротова миша Logitech M187 Wireless Mini Black 910-002731,719,0,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/319525480/p319525480/
355391334,Клавіатура ASUS ROG Strix Scope RX Red USB RU RGB Black (90MP0240-BKRA00),5942,0,ASUS,Ігрові клавіатури,https://rozetka.com.ua/ua/355391334/p355391334/
338652631,"Миша Cougar Minos X2 Black, USB, ігрова, 3000 dpi, помаранчеве підсвічування",764,817,Cougar,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338652631/p338652631/
358703325,Клавиатура Razer Huntsman Elite Clicky Optical Switch (RZ03-01870700-R3R1) RU [74276],7046,0,Razer,Ігрові клавіатури,https://rozetka.com.ua/ua/358703325/p358703325/
103963728,Мышь A4Tech OP-620D Black USB,199,160,A4Tech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/103963728/p103963728/
358334874,Клавіатура дротова NOXO Specter Mechanical Gaming Keyboard Blue Switches EN/RU (4770070882108),1300,0,NOXO,Ігрові клавіатури,https://rozetka.com.ua/ua/noxo-4770070882108/p358334874/
72207387,Миша Trust Yvi FX Wireless Mouse - pink (22336),399,299,Trust,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/72207387/p72207387/
295334278,Ігрова поверхня WorkPlaceShop TR РОЗ. Мармур 300х800 мм,552,500,WorkPlaceShop,Ігрові поверхні,https://hard.rozetka.com.ua/ua/295334278/p295334278/
353508819,Миша Logitech M185 Grey (910-002238),682,805,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/353508819/p353508819/
358703721,Клавіатура Trust GXT 865 Asta Mechanical (22630) [74237],2235,0,Trust,Ігрові клавіатури,https://rozetka.com.ua/ua/358703721/p358703721/
217850011,Тримач для кабелю Glorious Mouse Bungee Black (G-MB-Black),699,599,Glorious,Аксесуари для клавіатур і мишок,https://rozetka.com.ua/ua/glorious_g_mb_black/p217850011/
353324346,Килимок для миші Presentville Котик-патриотик 24x20 см,320,0,Presentville,Ігрові поверхні,https://hard.rozetka.com.ua/ua/353324346/p353324346/
315119560,"Ігрова миша iMICE T96 7 кнопок, 7200 DPI, Led Lighting",919,0,Imice,Ігрові миші,https://rozetka.com.ua/ua/315119560/p315119560/
360503955,Ведмедик бездротовий Logitech B170 (910-004798) Black USB,343,378,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/360503955/p360503955/
283099228,Ігрова поверхня WorkPlaceShop БРОНЗОВА КАРТА 300х800 мм,552,500,WorkPlaceShop,Ігрові поверхні,https://hard.rozetka.com.ua/ua/283099228/p283099228/
256705046,Глайди для миші SteelSeries Rival 100/110 (FG-027),189,0,,Аксесуари для клавіатур і мишок,https://rozetka.com.ua/ua/256705046/p256705046/
136995977,Клавіатура Vinga KB410 White,584,0,Vinga,Клавіатури,https://hard.rozetka.com.ua/ua/136995977/p136995977/
355682511,"Килимок для мишки WOW ""DOTA"" D-700-2 Ігрова поверхня (30*70*0.3 см) Чорний",234,260,WOW,Ігрові поверхні,https://hard.rozetka.com.ua/ua/355682511/p355682511/
300519453,Бездротовий комплект Hoco DI05 Bluetooth клавіатура та мишка - Black Hoco чорний,1149,0,Hoco,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/300519453/p300519453/
192557891,Ігрова миша SteelSeries Rival 3 (62513),1299,1699,SteelSeries,Ігрові миші,https://rozetka.com.ua/ua/192557891/p192557891/
358334505,Клавіатура дротова NOXO Retaliation Mechanical Gaming Keyboard Blue Switches EN/RU (4770070882085),1300,0,NOXO,Ігрові клавіатури,https://rozetka.com.ua/ua/noxo-4770070882085/p358334505/
348021837,Миша Logitech M190 Wireless Red (910-005908),433,477,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/348021837/p348021837/
338656738,Миша Logitech Pro Hero Black USB (910-005440),2593,2722,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338656738/p338656738/
356966928,Ігрова провідна оптична миша з світлодіодним підсвічуванням XPRO X6 чорна (4713),454,499,XPro,Ігрові миші,https://rozetka.com.ua/ua/356966928/p356966928/
358242495,Клавіатура A4Tech B930 RGB Bloody Black USB,2766,3043,A4Tech,Ігрові клавіатури,https://rozetka.com.ua/ua/358242495/p358242495/
338859841,Геймерський килимок для мишки SKY (GMS-WT 9040/181) Muscle Car / RGB підсвічування / 90x40 см,649,749,Sky,Ігрові поверхні,https://hard.rozetka.com.ua/ua/338859841/p338859841/
346451010,Комп'ютерна миша Sven RX-560SW Red USB (530107),688,0,Sven,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/346451010/p346451010/
355002921,"Килимок для комп'ютерної мишки ""Перська"" (23*18*0.25см) Mouse миші (644370484-3) Чорно-жовтий",290,0,Без бренда,Ігрові поверхні,https://hard.rozetka.com.ua/ua/355002921/p355002921/
355391415,Клавіатура Thermaltake Argent K5 RGB/mechanica RGB/Cherry Silver (GKB-KB5-SSSRUK-01),10166,0,Thermaltake,Ігрові клавіатури,https://rozetka.com.ua/ua/355391415/p355391415/
338658367,Миша A4Tech N-708X,445,498,A4Tech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338658367/p338658367/
